source_position_id,display_job_id,requisition_id,title,primary_location,all_locations,department,profession,discipline,seniority,posted_timestamp,posted_date,canonical_url,source_status,source_status_basis,role_type,work_site,required_travel,employment_type,captured_at,detail_retrieved,source_listing,source_detail
1970393556955841,200046817,200046817,Principal Software Engineer,"India, Telangana, Hyderabad","[""India, Telangana, Hyderabad""]",Software Engineering,,,,1790070490,2026-09-22T09:48:10+00:00,https://apply.careers.microsoft.com/careers/job/1970393556955841,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556955841, ""displayJobId"": ""200046817"", ""name"": ""Principal Software Engineer"", ""locations"": [""India, Telangana, Hyderabad""], ""standardizedLocations"": [""Hyderabad, TS, IN""], ""postedTs"": 1790070490, ""solrScore"": null, ""stars"": 0, ""department"": ""Software Engineering"", ""creationTs"": 1785818524, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200046817"", ""positionUrl"": ""/careers/job/1970393556955841""}",{}
1970393556868972,200038252,200038252,Data Center Project Manager,"Netherlands, Groningen, Eemshaven","[""Netherlands, Groningen, Eemshaven""]",Data Center Operations Management,,,,1790070330,2026-09-22T09:45:30+00:00,https://apply.careers.microsoft.com/careers/job/1970393556868972,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556868972, ""displayJobId"": ""200038252"", ""name"": ""Data Center Project Manager"", ""locations"": [""Netherlands, Groningen, Eemshaven""], ""standardizedLocations"": [""Eemshaven, GR, NL""], ""postedTs"": 1790070330, ""solrScore"": null, ""stars"": 0, ""department"": ""Data Center Operations Management"", ""creationTs"": 1779469170, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200038252"", ""positionUrl"": ""/careers/job/1970393556868972""}",{}
1970393557001289,200056593,200056593,Data Center Technician,"Germany, Berlin, Berlin","[""Germany, Berlin, Berlin""]",Data Center Technicians,,,,1790070057,2026-09-22T09:40:57+00:00,https://apply.careers.microsoft.com/careers/job/1970393557001289,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393557001289, ""displayJobId"": ""200056593"", ""name"": ""Data Center Technician"", ""locations"": [""Germany, Berlin, Berlin""], ""standardizedLocations"": [""Berlin, BE, DE""], ""postedTs"": 1790070057, ""solrScore"": null, ""stars"": 0, ""department"": ""Data Center Technicians"", ""creationTs"": 1789650127, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200056593"", ""positionUrl"": ""/careers/job/1970393557001289""}",{}
1970393556987095,200053536,200053536,Specialist Recruiter,"Germany, Bavaria, Munich","[""Germany, Bavaria, Munich"", ""Germany, Multiple Locations, Multiple Locations""]",Talent Acquisition,,,,1790069538,2026-09-22T09:32:18+00:00,https://apply.careers.microsoft.com/careers/job/1970393556987095,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556987095, ""displayJobId"": ""200053536"", ""name"": ""Specialist Recruiter"", ""locations"": [""Germany, Bavaria, Munich"", ""Germany, Multiple Locations, Multiple Locations""], ""standardizedLocations"": [""Munich, BY, DE"", ""DE""], ""postedTs"": 1790069538, ""solrScore"": null, ""stars"": 0, ""department"": ""Talent Acquisition"", ""creationTs"": 1788442957, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200053536"", ""positionUrl"": ""/careers/job/1970393556987095""}",{}
1970393556937771,200043647,200043647,Cloud Solution Architect - Security,"India, Maharashtra, Mumbai","[""India, Maharashtra, Mumbai""]",Cloud Solution Architecture,,,,1790069294,2026-09-22T09:28:14+00:00,https://apply.careers.microsoft.com/careers/job/1970393556937771,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556937771, ""displayJobId"": ""200043647"", ""name"": ""Cloud Solution Architect - Security"", ""locations"": [""India, Maharashtra, Mumbai""], ""standardizedLocations"": [""Mumbai, MH, IN""], ""postedTs"": 1790069294, ""solrScore"": null, ""stars"": 0, ""department"": ""Cloud Solution Architecture"", ""creationTs"": 1784029712, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200043647"", ""positionUrl"": ""/careers/job/1970393556937771""}",{}
1970393556983605,200052713,200052713,Copilot & Agents Cloud Solution Architect,"Australia, Queensland, Brisbane","[""Australia, Queensland, Brisbane"", ""Australia, Western Australia, Perth"", ""Australia, Australian Capital Territory, Canberra""]",Cloud Solution Architecture,,,,1790069311,2026-09-22T09:28:31+00:00,https://apply.careers.microsoft.com/careers/job/1970393556983605,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556983605, ""displayJobId"": ""200052713"", ""name"": ""Copilot & Agents Cloud Solution Architect"", ""locations"": [""Australia, Queensland, Brisbane"", ""Australia, Western Australia, Perth"", ""Australia, Australian Capital Territory, Canberra""], ""standardizedLocations"": [""Brisbane, QLD, AU"", ""Perth, WA, AU"", ""Canberra, ACT, AU""], ""postedTs"": 1790069311, ""solrScore"": null, ""stars"": 0, ""department"": ""Cloud Solution Architecture"", ""creationTs"": 1788155209, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200052713"", ""positionUrl"": ""/careers/job/1970393556983605""}",{}
1970393557002156,200056906,200056906,Senior Applied Scientist,"India, Karnataka, Bangalore","[""India, Karnataka, Bangalore""]",Applied Sciences,,,,1790068998,2026-09-22T09:23:18+00:00,https://apply.careers.microsoft.com/careers/job/1970393557002156,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393557002156, ""displayJobId"": ""200056906"", ""name"": ""Senior Applied Scientist"", ""locations"": [""India, Karnataka, Bangalore""], ""standardizedLocations"": [""Bengaluru, KA, IN""], ""postedTs"": 1790068998, ""solrScore"": null, ""stars"": 0, ""department"": ""Applied Sciences"", ""creationTs"": 1789723613, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200056906"", ""positionUrl"": ""/careers/job/1970393557002156""}",{}
1970393556972670,200049746,200049746,Transformation Partner,"Singapore, Singapore, Singapore","[""Singapore, Singapore, Singapore""]",Solution Architecture,,,,1790068822,2026-09-22T09:20:22+00:00,https://apply.careers.microsoft.com/careers/job/1970393556972670,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556972670, ""displayJobId"": ""200049746"", ""name"": ""Transformation Partner"", ""locations"": [""Singapore, Singapore, Singapore""], ""standardizedLocations"": [""SG""], ""postedTs"": 1790068822, ""solrScore"": null, ""stars"": 0, ""department"": ""Solution Architecture"", ""creationTs"": 1787087506, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200049746"", ""positionUrl"": ""/careers/job/1970393556972670""}",{}
1970393556982382,200052174,200052174,Sourcing and Category Management -  Contracts Manager,"Spain, Zaragoza, Zaragoza","[""Spain, Zaragoza, Zaragoza""]",Sourcing and Category Management,,,,1790068685,2026-09-22T09:18:05+00:00,https://apply.careers.microsoft.com/careers/job/1970393556982382,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556982382, ""displayJobId"": ""200052174"", ""name"": ""Sourcing and Category Management -  Contracts Manager"", ""locations"": [""Spain, Zaragoza, Zaragoza""], ""standardizedLocations"": [""Zaragoza, AR, ES""], ""postedTs"": 1790068685, ""solrScore"": null, ""stars"": 0, ""department"": ""Sourcing and Category Management"", ""creationTs"": 1787831246, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200052174"", ""positionUrl"": ""/careers/job/1970393556982382""}",{}
1970393557001472,200056691,200056691,Windows Specialist Manager,"Singapore, Singapore, Singapore","[""Singapore, Singapore, Singapore""]",Solution Area Specialists,,,,1790068687,2026-09-22T09:18:07+00:00,https://apply.careers.microsoft.com/careers/job/1970393557001472,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393557001472, ""displayJobId"": ""200056691"", ""name"": ""Windows Specialist Manager"", ""locations"": [""Singapore, Singapore, Singapore""], ""standardizedLocations"": [""SG""], ""postedTs"": 1790068687, ""solrScore"": null, ""stars"": 0, ""department"": ""Solution Area Specialists"", ""creationTs"": 1789669298, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200056691"", ""positionUrl"": ""/careers/job/1970393557001472""}",{}
1970393556998437,200055663,200055663,Senior Applied Scientist,"India, Karnataka, Bangalore","[""India, Karnataka, Bangalore""]",Applied Sciences,,,,1790068164,2026-09-22T09:09:24+00:00,https://apply.careers.microsoft.com/careers/job/1970393556998437,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556998437, ""displayJobId"": ""200055663"", ""name"": ""Senior Applied Scientist"", ""locations"": [""India, Karnataka, Bangalore""], ""standardizedLocations"": [""Bengaluru, KA, IN""], ""postedTs"": 1790068164, ""solrScore"": null, ""stars"": 0, ""department"": ""Applied Sciences"", ""creationTs"": 1789401080, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200055663"", ""positionUrl"": ""/careers/job/1970393556998437""}",{}
1970393556942275,200044927,200044927,Cybersecurity Architect,"India, Telangana, Hyderabad","[""India, Telangana, Hyderabad""]",Solution Architecture,,,,1790067292,2026-09-22T08:54:52+00:00,https://apply.careers.microsoft.com/careers/job/1970393556942275,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556942275, ""displayJobId"": ""200044927"", ""name"": ""Cybersecurity Architect"", ""locations"": [""India, Telangana, Hyderabad""], ""standardizedLocations"": [""Hyderabad, TS, IN""], ""postedTs"": 1790067292, ""solrScore"": null, ""stars"": 0, ""department"": ""Solution Architecture"", ""creationTs"": 1784718164, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200044927"", ""positionUrl"": ""/careers/job/1970393556942275""}",{}
1970393556998370,200055638,200055638,Solution Area Specialist - Cloud & AI,"South Africa, Gauteng, Johannesburg","[""South Africa, Gauteng, Johannesburg""]",Solution Area Specialists,,,,1790066812,2026-09-22T08:46:52+00:00,https://apply.careers.microsoft.com/careers/job/1970393556998370,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556998370, ""displayJobId"": ""200055638"", ""name"": ""Solution Area Specialist - Cloud & AI"", ""locations"": [""South Africa, Gauteng, Johannesburg""], ""standardizedLocations"": [""Johannesburg, GP, ZA""], ""postedTs"": 1790066812, ""solrScore"": null, ""stars"": 0, ""department"": ""Solution Area Specialists"", ""creationTs"": 1789388798, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200055638"", ""positionUrl"": ""/careers/job/1970393556998370""}",{}
1970393556990494,200054073,200054073,"Defense and Intelligence Industry Advisory, United Kingdom","United Kingdom, Multiple Locations, Multiple Locations","[""United Kingdom, Multiple Locations, Multiple Locations""]",Industry Advisory,,,,1790066045,2026-09-22T08:34:05+00:00,https://apply.careers.microsoft.com/careers/job/1970393556990494,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556990494, ""displayJobId"": ""200054073"", ""name"": ""Defense and Intelligence Industry Advisory, United Kingdom"", ""locations"": [""United Kingdom, Multiple Locations, Multiple Locations""], ""standardizedLocations"": [""GB""], ""postedTs"": 1790066045, ""solrScore"": null, ""stars"": 0, ""department"": ""Industry Advisory"", ""creationTs"": 1788801548, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200054073"", ""positionUrl"": ""/careers/job/1970393556990494""}",{}
1970393557000754,200056440,200056440,Solution Sales Specialist Cloud and AI Platform Entreprise,"Sweden, Stockholm, Stockholm","[""Sweden, Stockholm, Stockholm""]",Solution Area Specialists,,,,1790065367,2026-09-22T08:22:47+00:00,https://apply.careers.microsoft.com/careers/job/1970393557000754,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393557000754, ""displayJobId"": ""200056440"", ""name"": ""Solution Sales Specialist Cloud and AI Platform Entreprise"", ""locations"": [""Sweden, Stockholm, Stockholm""], ""standardizedLocations"": [""Stockholm, Stockholm County, SE""], ""postedTs"": 1790065367, ""solrScore"": null, ""stars"": 0, ""department"": ""Solution Area Specialists"", ""creationTs"": 1789622175, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200056440"", ""positionUrl"": ""/careers/job/1970393557000754""}",{}
1970393556962910,200049032,200049032,Campus Commissioning Manager- Pune/Hyderabad,"India, Maharashtra, Pune","[""India, Maharashtra, Pune"", ""India, Telangana, Hyderabad""]",Hardware Engineering,,,,1790064333,2026-09-22T08:05:33+00:00,https://apply.careers.microsoft.com/careers/job/1970393556962910,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556962910, ""displayJobId"": ""200049032"", ""name"": ""Campus Commissioning Manager- Pune/Hyderabad"", ""locations"": [""India, Maharashtra, Pune"", ""India, Telangana, Hyderabad""], ""standardizedLocations"": [""Pune, MH, IN"", ""Hyderabad, TS, IN""], ""postedTs"": 1790064333, ""solrScore"": null, ""stars"": 0, ""department"": ""Hardware Engineering"", ""creationTs"": 1786659883, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200049032"", ""positionUrl"": ""/careers/job/1970393556962910""}",{}
1970393556979565,200050513,200050513,Principal Business Architect,"Romania, Multiple Locations, Multiple Locations","[""Romania, Multiple Locations, Multiple Locations"", ""Ireland, Dublin, Dublin"", ""United Kingdom, London, London"", ""South Africa, Gauteng, Johannesburg"", ""Sweden, Stockholm, Stockholm""]",Solution Architecture,,,,1790063990,2026-09-22T07:59:50+00:00,https://apply.careers.microsoft.com/careers/job/1970393556979565,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556979565, ""displayJobId"": ""200050513"", ""name"": ""Principal Business Architect"", ""locations"": [""Romania, Multiple Locations, Multiple Locations"", ""Ireland, Dublin, Dublin"", ""United Kingdom, London, London"", ""South Africa, Gauteng, Johannesburg"", ""Sweden, Stockholm, Stockholm""], ""standardizedLocations"": [""RO"", ""Dublin, D, IE"", ""London, England, GB"", ""Johannesburg, GP, ZA"", ""Stockholm, Stockholm County, SE""], ""postedTs"": 1790063990, ""solrScore"": null, ""stars"": 0, ""department"": ""Solution Architecture"", ""creationTs"": 1787582169, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200050513"", ""positionUrl"": ""/careers/job/1970393556979565""}",{}
1970393556990382,200054004,200054004,"Consulting Project Manager, Cloud & AI - United Kingdom","United Kingdom, Multiple Locations, Multiple Locations","[""United Kingdom, Multiple Locations, Multiple Locations""]",Consulting Project Management,,,,1790063392,2026-09-22T07:49:52+00:00,https://apply.careers.microsoft.com/careers/job/1970393556990382,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556990382, ""displayJobId"": ""200054004"", ""name"": ""Consulting Project Manager, Cloud & AI - United Kingdom"", ""locations"": [""United Kingdom, Multiple Locations, Multiple Locations""], ""standardizedLocations"": [""GB""], ""postedTs"": 1790063392, ""solrScore"": null, ""stars"": 0, ""department"": ""Consulting Project Management"", ""creationTs"": 1788784085, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200054004"", ""positionUrl"": ""/careers/job/1970393556990382""}",{}
1970393556991679,200054350,200054350,Senior Software Engineer,"Ireland, Dublin, Dublin","[""Ireland, Dublin, Dublin""]",Software Engineering,,,,1790062913,2026-09-22T07:41:53+00:00,https://apply.careers.microsoft.com/careers/job/1970393556991679,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556991679, ""displayJobId"": ""200054350"", ""name"": ""Senior Software Engineer"", ""locations"": [""Ireland, Dublin, Dublin""], ""standardizedLocations"": [""Dublin, D, IE""], ""postedTs"": 1790062913, ""solrScore"": null, ""stars"": 0, ""department"": ""Software Engineering"", ""creationTs"": 1788962711, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200054350"", ""positionUrl"": ""/careers/job/1970393556991679""}",{}
1970393556991688,200054348,200054348,Software Engineer - Identity,"Ireland, Dublin, Dublin","[""Ireland, Dublin, Dublin""]",Software Engineering,,,,1790062891,2026-09-22T07:41:31+00:00,https://apply.careers.microsoft.com/careers/job/1970393556991688,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556991688, ""displayJobId"": ""200054348"", ""name"": ""Software Engineer - Identity"", ""locations"": [""Ireland, Dublin, Dublin""], ""standardizedLocations"": [""Dublin, D, IE""], ""postedTs"": 1790062891, ""solrScore"": null, ""stars"": 0, ""department"": ""Software Engineering"", ""creationTs"": 1788962494, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200054348"", ""positionUrl"": ""/careers/job/1970393556991688""}",{}
1970393557002160,200056899,200056899,Senior Account Manager - Healthcare,"Finland, Uusimaa, Espoo","[""Finland, Uusimaa, Espoo""]",Account Management,,,,1790062634,2026-09-22T07:37:14+00:00,https://apply.careers.microsoft.com/careers/job/1970393557002160,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393557002160, ""displayJobId"": ""200056899"", ""name"": ""Senior Account Manager - Healthcare"", ""locations"": [""Finland, Uusimaa, Espoo""], ""standardizedLocations"": [""Espoo, Uusimaa, FI""], ""postedTs"": 1790062634, ""solrScore"": null, ""stars"": 0, ""department"": ""Account Management"", ""creationTs"": 1789721835, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200056899"", ""positionUrl"": ""/careers/job/1970393557002160""}",{}
1970393556984937,200053190,200053190,"Head of Internal Audit, MIPSL and Audit Program Management","Ireland, Multiple Locations, Multiple Locations","[""Ireland, Multiple Locations, Multiple Locations"", ""Ireland, Dublin, Dublin""]",Internal Audit,,,,1790062259,2026-09-22T07:30:59+00:00,https://apply.careers.microsoft.com/careers/job/1970393556984937,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556984937, ""displayJobId"": ""200053190"", ""name"": ""Head of Internal Audit, MIPSL and Audit Program Management"", ""locations"": [""Ireland, Multiple Locations, Multiple Locations"", ""Ireland, Dublin, Dublin""], ""standardizedLocations"": [""Ireland, Multiple Locations, Multiple Locations"", ""Dublin, D, IE""], ""postedTs"": 1790062259, ""solrScore"": null, ""stars"": 0, ""department"": ""Internal Audit"", ""creationTs"": 1788302904, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200053190"", ""positionUrl"": ""/careers/job/1970393556984937""}",{}
1970393556998483,200055685,200055685,Technical Program Manager II- Windows Customer team,"United States, Washington, Redmond","[""United States, Washington, Redmond""]",Technical Program Management,,,,1790061407,2026-09-22T07:16:47+00:00,https://apply.careers.microsoft.com/careers/job/1970393556998483,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556998483, ""displayJobId"": ""200055685"", ""name"": ""Technical Program Manager II- Windows Customer team"", ""locations"": [""United States, Washington, Redmond""], ""standardizedLocations"": [""Redmond, WA, US""], ""postedTs"": 1790061407, ""solrScore"": null, ""stars"": 0, ""department"": ""Technical Program Management"", ""creationTs"": 1789406952, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200055685"", ""positionUrl"": ""/careers/job/1970393556998483""}",{}
1970393557002706,200057106,200057106,Mechanical Engineer,"Indonesia, Jakarta, Jakarta","[""Indonesia, Jakarta, Jakarta""]",Mechanical Engineering,,,,1790059925,2026-09-22T06:52:05+00:00,https://apply.careers.microsoft.com/careers/job/1970393557002706,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393557002706, ""displayJobId"": ""200057106"", ""name"": ""Mechanical Engineer"", ""locations"": [""Indonesia, Jakarta, Jakarta""], ""standardizedLocations"": [""Jakarta, Jakarta, ID""], ""postedTs"": 1790059925, ""solrScore"": null, ""stars"": 0, ""department"": ""Mechanical Engineering"", ""creationTs"": 1789774292, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200057106"", ""positionUrl"": ""/careers/job/1970393557002706""}",{}
1970393556999851,200056142,200056142,Logistics Technician Intern,"Australia, New South Wales, Sydney","[""Australia, New South Wales, Sydney""]",Logistics Technician,,,,1790056037,2026-09-22T05:47:17+00:00,https://apply.careers.microsoft.com/careers/job/1970393556999851,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556999851, ""displayJobId"": ""200056142"", ""name"": ""Logistics Technician Intern"", ""locations"": [""Australia, New South Wales, Sydney""], ""standardizedLocations"": [""Sydney, NSW, AU""], ""postedTs"": 1790056037, ""solrScore"": null, ""stars"": 0, ""department"": ""Logistics Technician"", ""creationTs"": 1789572398, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200056142"", ""positionUrl"": ""/careers/job/1970393556999851""}",{}
1970393557005584,200057399,200057399,Solution Sales Specialist - Modern Workplace,"Vietnam, Ha Noi - Capital, Hanoi","[""Vietnam, Ha Noi - Capital, Hanoi""]",Solution Area Specialists,,,,1790055081,2026-09-22T05:31:21+00:00,https://apply.careers.microsoft.com/careers/job/1970393557005584,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393557005584, ""displayJobId"": ""200057399"", ""name"": ""Solution Sales Specialist - Modern Workplace"", ""locations"": [""Vietnam, Ha Noi - Capital, Hanoi""], ""standardizedLocations"": [""Hanoi, Hanoi, VN""], ""postedTs"": 1790055081, ""solrScore"": null, ""stars"": 0, ""department"": ""Solution Area Specialists"", ""creationTs"": 1790047923, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200057399"", ""positionUrl"": ""/careers/job/1970393557005584""}",{}
1970393556913319,200041360,200041360,Software Engineer,"India, Karnataka, Bangalore","[""India, Karnataka, Bangalore""]",Software Engineering,,,,1790054113,2026-09-22T05:15:13+00:00,https://apply.careers.microsoft.com/careers/job/1970393556913319,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556913319, ""displayJobId"": ""200041360"", ""name"": ""Software Engineer"", ""locations"": [""India, Karnataka, Bangalore""], ""standardizedLocations"": [""Bengaluru, KA, IN""], ""postedTs"": 1790054113, ""solrScore"": null, ""stars"": 0, ""department"": ""Software Engineering"", ""creationTs"": 1782289537, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200041360"", ""positionUrl"": ""/careers/job/1970393556913319""}",{}
1970393556863192,200036515,200036515,Software Engineering,"India, Karnataka, Bangalore","[""India, Karnataka, Bangalore""]",Software Engineering,,,,1790052866,2026-09-22T04:54:26+00:00,https://apply.careers.microsoft.com/careers/job/1970393556863192,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556863192, ""displayJobId"": ""200036515"", ""name"": ""Software Engineering"", ""locations"": [""India, Karnataka, Bangalore""], ""standardizedLocations"": [""Bengaluru, KA, IN""], ""postedTs"": 1790052866, ""solrScore"": null, ""stars"": 0, ""department"": ""Software Engineering"", ""creationTs"": 1777571159, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200036515"", ""positionUrl"": ""/careers/job/1970393556863192""}",{}
1970393556991725,200054361,200054361,Senior Network HW System Engineer,"India, Karnataka, Bangalore","[""India, Karnataka, Bangalore""]",Hardware Engineering,,,,1790052760,2026-09-22T04:52:40+00:00,https://apply.careers.microsoft.com/careers/job/1970393556991725,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556991725, ""displayJobId"": ""200054361"", ""name"": ""Senior Network HW System Engineer"", ""locations"": [""India, Karnataka, Bangalore""], ""standardizedLocations"": [""Bengaluru, KA, IN""], ""postedTs"": 1790052760, ""solrScore"": null, ""stars"": 0, ""department"": ""Hardware Engineering"", ""creationTs"": 1788967778, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200054361"", ""positionUrl"": ""/careers/job/1970393556991725""}",{}
